group_id,sha256,bytes,path,disposition,action,reason
026FC1386D8D88E2,026FC1386D8D88E26744CF7FC81C363E462B6DB79D3BA768BBB1968D29ED2CD0,538028,research/icsec2026/archive/manuscripts/f411_candidate_20260902/qa/page-3.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
8FE608172B4B6E0B,8FE608172B4B6E0B137AEFAB932D14EAB0CEA7F43B502727AC23F1BEC48579C1,49911,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/MANUSCRIPT_DIFF.patch,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
8FE608172B4B6E0B,8FE608172B4B6E0B137AEFAB932D14EAB0CEA7F43B502727AC23F1BEC48579C1,49911,research/icsec2026/archive/manuscripts/pre_final_active_20260902/MANUSCRIPT_DIFF.patch,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
8FE608172B4B6E0B,8FE608172B4B6E0B137AEFAB932D14EAB0CEA7F43B502727AC23F1BEC48579C1,49911,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/MANUSCRIPT_DIFF.patch,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
90C0D260904C5C5A,90C0D260904C5C5AAAF233A8C92FF2C8B3464FE66E49286596DD9E381994795E,27906,research/icsec2026/archive/manuscripts/pre_final_active_20260902/main.log,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
90C0D260904C5C5A,90C0D260904C5C5AAAF233A8C92FF2C8B3464FE66E49286596DD9E381994795E,27906,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.log,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
9788C30FB10F1294,9788C30FB10F1294DFCB61503731D4D8ECA2B3529008E15ADDF0AF32B6C9B430,670,research/icsec2026/archive/manuscripts/f411_candidate_20260902/INCLUSION_DECISION.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
9788C30FB10F1294,9788C30FB10F1294DFCB61503731D4D8ECA2B3529008E15ADDF0AF32B6C9B430,670,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/INCLUSION_DECISION.md,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
99E4180F4B172C1C,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D,68688,research/icsec2026/archive/manuscripts/pre_final_active_20260902/main.pdf,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
99E4180F4B172C1C,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D,68688,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.pdf,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
99E4180F4B172C1C,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D,68688,research/icsec2026/submission/main.pdf,CANONICAL_ACTIVE,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A17B6B949C42C58B,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8,1728,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/submission_readiness_20260902/ANONYMITY_PROVENANCE_CLAIM_AUDIT.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A17B6B949C42C58B,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8,1728,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/ANONYMITY_PROVENANCE_CLAIM_AUDIT.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A17B6B949C42C58B,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8,1728,research/icsec2026/submission/ANONYMITY_PROVENANCE_AUDIT.md,CANONICAL_ACTIVE,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A3E5179F5FE68DD1,A3E5179F5FE68DD16E1D363A26688A45C41ABF64A0944322F70EACE277783795,1283,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/RENDERED_PAGE_QA.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A3E5179F5FE68DD1,A3E5179F5FE68DD16E1D363A26688A45C41ABF64A0944322F70EACE277783795,1283,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/RENDERED_PAGE_QA.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A3E5179F5FE68DD1,A3E5179F5FE68DD16E1D363A26688A45C41ABF64A0944322F70EACE277783795,1283,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/qa/RENDERED_PAGE_QA.md,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A80651BE7C5BB504,A80651BE7C5BB504660DF7989C8641C05008DC8C52DE8F034F658DDA3488A9B4,550871,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/submission_readiness_20260902/page-4.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
A80651BE7C5BB504,A80651BE7C5BB504660DF7989C8641C05008DC8C52DE8F034F658DDA3488A9B4,550871,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-4.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
AA018D5E677D8C6E,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4,28343,research/icsec2026/archive/manuscripts/pre_final_active_20260902/main.tex,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
AA018D5E677D8C6E,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4,28343,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.tex,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
AA018D5E677D8C6E,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4,28343,research/icsec2026/submission/main.tex,CANONICAL_ACTIVE,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
AA476F4C94DC6584,AA476F4C94DC65840D55C5ECF5534F475E2E6F8EA57EE74EA0472A4D384152D9,271520,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-5.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
AA476F4C94DC6584,AA476F4C94DC65840D55C5ECF5534F475E2E6F8EA57EE74EA0472A4D384152D9,271520,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/page-5.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
AA476F4C94DC6584,AA476F4C94DC65840D55C5ECF5534F475E2E6F8EA57EE74EA0472A4D384152D9,271520,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/qa/page-5.png,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
ACCD923846D09143,ACCD923846D091431B8CC1C628C473B07C02D2199A40560749990CCAF1C0B4C2,2093,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/CLAIM_EVIDENCE_TRACEABILITY.json,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
ACCD923846D09143,ACCD923846D091431B8CC1C628C473B07C02D2199A40560749990CCAF1C0B4C2,2093,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/CLAIM_EVIDENCE_TRACEABILITY.json,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
ACCD923846D09143,ACCD923846D091431B8CC1C628C473B07C02D2199A40560749990CCAF1C0B4C2,2093,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/qa/CLAIM_EVIDENCE_TRACEABILITY.json,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B350895C0DF11F31,B350895C0DF11F312A42B353E4A7D40DF55F029541DF789AD25AFF91CB4B9579,773,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/INCLUSION_DECISION.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B350895C0DF11F31,B350895C0DF11F312A42B353E4A7D40DF55F029541DF789AD25AFF91CB4B9579,773,research/icsec2026/archive/manuscripts/pre_final_active_20260902/INCLUSION_DECISION.md,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B350895C0DF11F31,B350895C0DF11F312A42B353E4A7D40DF55F029541DF789AD25AFF91CB4B9579,773,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/INCLUSION_DECISION.md,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/references.bib,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/archive/manuscripts/f411_candidate_20260902/references.bib,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/references.bib,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/archive/manuscripts/pre_final_active_20260902/references.bib,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/archive/manuscripts/submission_candidate_20260902/references.bib,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/references.bib,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/references.bib,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
B936C7F6AF1E173C,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,2440,research/icsec2026/submission/references.bib,CANONICAL_ACTIVE,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
BD2963900E834BD2,BD2963900E834BD2623958776476EF4B4576983B8F2926D4FEDA27509D496924,26451,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.tex,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
BD2963900E834BD2,BD2963900E834BD2623958776476EF4B4576983B8F2926D4FEDA27509D496924,26451,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/main.tex,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
C0E9C97778DA54F0,C0E9C97778DA54F0615AE8C10A511079A8EE96C26053A818E7313158507CF33E,334,research/icsec2026/archive/manuscripts/f411_candidate_20260902/qa/PAGE_COUNT.json,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
C0E9C97778DA54F0,C0E9C97778DA54F0615AE8C10A511079A8EE96C26053A818E7313158507CF33E,334,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/qa/PAGE_COUNT.json,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
CBEA95D5D5DF0144,CBEA95D5D5DF0144B3162AE2B4284C7C7D10F480E53292FACE6B310C32364CF2,27943,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.log,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
CBEA95D5D5DF0144,CBEA95D5D5DF0144B3162AE2B4284C7C7D10F480E53292FACE6B310C32364CF2,27943,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/main.log,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
D346C39253B8BC44,D346C39253B8BC44B96968A4509BED14369F0632742352ACA7EE5B8027F42ED3,66248,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.pdf,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
D346C39253B8BC44,D346C39253B8BC44B96968A4509BED14369F0632742352ACA7EE5B8027F42ED3,66248,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/main.pdf,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
D83CE20631C665FF,D83CE20631C665FF3AF6A8AB7C18267D91148DB7E9AFB21BD30FDF0AA1DC6240,5892,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.aux,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
D83CE20631C665FF,D83CE20631C665FF3AF6A8AB7C18267D91148DB7E9AFB21BD30FDF0AA1DC6240,5892,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/main.aux,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E060AEFFFDDC3F52,E060AEFFFDDC3F52696B5C3E43ADAB33A9E0706D5FCEF28147387DA7828F57BC,4750,research/icsec2026/extension/analysis/submission_readiness_20260902/FINAL_VALIDATION.json,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E060AEFFFDDC3F52,E060AEFFFDDC3F52696B5C3E43ADAB33A9E0706D5FCEF28147387DA7828F57BC,4750,research/icsec2026/submission/FINAL_VALIDATION.json,CANONICAL_ACTIVE,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E6206CF1479312AF,E6206CF1479312AFAE23512DBB9FDD3029B9B3FC1CB773EA38361464A82064D2,2751,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/synthesis/SYNTHESIS.md,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E6206CF1479312AF,E6206CF1479312AFAE23512DBB9FDD3029B9B3FC1CB773EA38361464A82064D2,2751,research/icsec2026/extension/analysis/f411_cross_pair_synthesis_20260902_r3/SYNTHESIS.md,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E6206CF1479312AF,E6206CF1479312AFAE23512DBB9FDD3029B9B3FC1CB773EA38361464A82064D2,2751,research/icsec2026/extension/analysis/f411_cross_pair_synthesis_20260902_r4/SYNTHESIS.md,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E6E7942E895819FB,E6E7942E895819FB9DA46CE28E31A8A1C39D39E453193A3445A18DD249236E44,26355,research/icsec2026/archive/manuscripts/f411_candidate_20260902/main.tex,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
E6E7942E895819FB,E6E7942E895819FB9DA46CE28E31A8A1C39D39E453193A3445A18DD249236E44,26355,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/main.tex,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EBE668EF9E774B22,EBE668EF9E774B222BA1035FFFF7F4FAB870BC398FB805EEF3FC7A7CF4855F64,548074,research/icsec2026/archive/manuscripts/f411_candidate_20260902/qa/page-1.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EBE668EF9E774B22,EBE668EF9E774B222BA1035FFFF7F4FAB870BC398FB805EEF3FC7A7CF4855F64,548074,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/qa/page-1.png,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
ECFA8BD877F59870,ECFA8BD877F59870932240E7FF7B5A80635E1745BC9BB717F6A97708339EA6CB,454133,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/submission_readiness_20260902/page-2.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
ECFA8BD877F59870,ECFA8BD877F59870932240E7FF7B5A80635E1745BC9BB717F6A97708339EA6CB,454133,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-2.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EE805B07C4AB200B,EE805B07C4AB200BDE494CFABADAAC3F0C118C6D8E9151F79E5B8F44B56BD7A1,15185,research/icsec2026/archive/manuscripts/f411_candidate_20260902/build.log,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EE805B07C4AB200B,EE805B07C4AB200BDE494CFABADAAC3F0C118C6D8E9151F79E5B8F44B56BD7A1,15185,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/build.log,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EEF215CD18CADF3D,EEF215CD18CADF3DE9466A665CEF56D49FCAC25FFEBDB5555CD3F66260C6A259,846,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/synthesis/condition_outcomes.csv,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EEF215CD18CADF3D,EEF215CD18CADF3DE9466A665CEF56D49FCAC25FFEBDB5555CD3F66260C6A259,846,research/icsec2026/extension/analysis/f411_cross_pair_synthesis_20260902_r3/condition_outcomes.csv,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
EEF215CD18CADF3D,EEF215CD18CADF3DE9466A665CEF56D49FCAC25FFEBDB5555CD3F66260C6A259,846,research/icsec2026/extension/analysis/f411_cross_pair_synthesis_20260902_r4/condition_outcomes.csv,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
F77E7C99644D4B76,F77E7C99644D4B769561E0416EFAE59A6BE0BC1D1F1CDAACE681726D9A121590,262782,research/icsec2026/archive/manuscripts/f411_candidate_20260902/qa/page-5.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
F77E7C99644D4B76,F77E7C99644D4B769561E0416EFAE59A6BE0BC1D1F1CDAACE681726D9A121590,262782,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/manuscript_candidate/qa/page-5.png,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
F966F62B74A5D62E,F966F62B74A5D62E2E5F7A0012425B298A31B02A5CF501F15E5D5EEFE4F5BBCD,882,research/icsec2026/extension/analysis/f411_cross_pair_integration_20260902/synthesis/pair_comparison.csv,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
F966F62B74A5D62E,F966F62B74A5D62E2E5F7A0012425B298A31B02A5CF501F15E5D5EEFE4F5BBCD,882,research/icsec2026/extension/analysis/f411_cross_pair_synthesis_20260902_r3/pair_comparison.csv,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
F966F62B74A5D62E,F966F62B74A5D62E2E5F7A0012425B298A31B02A5CF501F15E5D5EEFE4F5BBCD,882,research/icsec2026/extension/analysis/f411_cross_pair_synthesis_20260902_r4/pair_comparison.csv,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
FA591679BA0D2EE6,FA591679BA0D2EE6B56541204769DEC31368A20F4885B85508D4EB971CA607CE,579480,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-3.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
FA591679BA0D2EE6,FA591679BA0D2EE6B56541204769DEC31368A20F4885B85508D4EB971CA607CE,579480,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/page-3.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
FA591679BA0D2EE6,FA591679BA0D2EE6B56541204769DEC31368A20F4885B85508D4EB971CA607CE,579480,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/qa/page-3.png,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
FB012399B5A42951,FB012399B5A429514C3FAB54E9EA5057C19ED76BF3B87CDD6E0AA8A50831E3E3,538304,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-4.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
FB012399B5A42951,FB012399B5A429514C3FAB54E9EA5057C19ED76BF3B87CDD6E0AA8A50831E3E3,538304,research/icsec2026/archive/manuscripts/pre_final_active_20260902/qa/page-4.png,ARCHIVED_HISTORY,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
FB012399B5A42951,FB012399B5A429514C3FAB54E9EA5057C19ED76BF3B87CDD6E0AA8A50831E3E3,538304,research/icsec2026/extension/analysis/f411_claim_correction_20260902/manuscript/qa/page-4.png,IMMUTABLE_PROVENANCE_SNAPSHOT,NO_DELETE,exact SHA-256 duplicate retained for provenance; deletion not authorized
