old_path,new_path,action,bytes,pre_sha256,post_sha256,protected,reason
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/main.log,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.log,ARCHIVE,27943,CBEA95D5D5DF0144B3162AE2B4284C7C7D10F480E53292FACE6B310C32364CF2,CBEA95D5D5DF0144B3162AE2B4284C7C7D10F480E53292FACE6B310C32364CF2,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/main.out,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.out,ARCHIVE,3364,2331E0BD777DE3B64F185E8230F2A2636E7D41015B9F587D21A314A6FD39CEF2,2331E0BD777DE3B64F185E8230F2A2636E7D41015B9F587D21A314A6FD39CEF2,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/main.pdf,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.pdf,ARCHIVE,66248,D346C39253B8BC44B96968A4509BED14369F0632742352ACA7EE5B8027F42ED3,D346C39253B8BC44B96968A4509BED14369F0632742352ACA7EE5B8027F42ED3,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/main.tex,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/main.tex,ARCHIVE,26451,BD2963900E834BD2623958776476EF4B4576983B8F2926D4FEDA27509D496924,BD2963900E834BD2623958776476EF4B4576983B8F2926D4FEDA27509D496924,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/pair_condition_pattern.pdf,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/pair_condition_pattern.pdf,ARCHIVE,15788,48D6D71AC3AF9024847B2F05D251B15F41ABFB57B9A0670E2F22E7E3AE93F245,48D6D71AC3AF9024847B2F05D251B15F41ABFB57B9A0670E2F22E7E3AE93F245,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/ANONYMITY_CLAIM_AUDIT.md,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/ANONYMITY_CLAIM_AUDIT.md,ARCHIVE,2158,610D17D06EA5ECC9D95D8E4166001FBA8A7D6B174C466AD3C82F714AF449C7B9,610D17D06EA5ECC9D95D8E4166001FBA8A7D6B174C466AD3C82F714AF449C7B9,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/CLAIM_BOUNDARY_SEARCH.md,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/CLAIM_BOUNDARY_SEARCH.md,ARCHIVE,791,8DE98B932BCAFD404B9988E35AA12F9D65C2CF54C6890B57544555D7E7F1AF50,8DE98B932BCAFD404B9988E35AA12F9D65C2CF54C6890B57544555D7E7F1AF50,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/CLAIM_EVIDENCE_TRACEABILITY.json,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/CLAIM_EVIDENCE_TRACEABILITY.json,ARCHIVE,2093,ACCD923846D091431B8CC1C628C473B07C02D2199A40560749990CCAF1C0B4C2,ACCD923846D091431B8CC1C628C473B07C02D2199A40560749990CCAF1C0B4C2,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/PAGE_COUNT.json,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/PAGE_COUNT.json,ARCHIVE,344,7D030342DF51602EA842D71DBBEDE442E146BB487448D2D65FFC2C8C2E43E65D,7D030342DF51602EA842D71DBBEDE442E146BB487448D2D65FFC2C8C2E43E65D,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/RENDERED_PAGE_QA.md,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/RENDERED_PAGE_QA.md,ARCHIVE,1283,A3E5179F5FE68DD16E1D363A26688A45C41ABF64A0944322F70EACE277783795,A3E5179F5FE68DD16E1D363A26688A45C41ABF64A0944322F70EACE277783795,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/page-1.png,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-1.png,ARCHIVE,547677,5638C3FEA6684691846B406ABF5AC85717579CB8ECDC43DD38136981909897F5,5638C3FEA6684691846B406ABF5AC85717579CB8ECDC43DD38136981909897F5,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/page-2.png,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-2.png,ARCHIVE,455009,448D720BEBD01E6384DC92E0D51DB8B5B29CAE3F1DC6DB69955F47497D89C164,448D720BEBD01E6384DC92E0D51DB8B5B29CAE3F1DC6DB69955F47497D89C164,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/page-3.png,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-3.png,ARCHIVE,579480,FA591679BA0D2EE6B56541204769DEC31368A20F4885B85508D4EB971CA607CE,FA591679BA0D2EE6B56541204769DEC31368A20F4885B85508D4EB971CA607CE,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/page-4.png,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-4.png,ARCHIVE,538304,FB012399B5A429514C3FAB54E9EA5057C19ED76BF3B87CDD6E0AA8A50831E3E3,FB012399B5A429514C3FAB54E9EA5057C19ED76BF3B87CDD6E0AA8A50831E3E3,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/page-5.png,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/page-5.png,ARCHIVE,271520,AA476F4C94DC65840D55C5ECF5534F475E2E6F8EA57EE74EA0472A4D384152D9,AA476F4C94DC65840D55C5ECF5534F475E2E6F8EA57EE74EA0472A4D384152D9,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/qa/pdfinfo.txt,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/qa/pdfinfo.txt,ARCHIVE,667,656CB1A20F47A648E44E14EC8A46A467682131A5A2B8D8E9749A120DA2802512,656CB1A20F47A648E44E14EC8A46A467682131A5A2B8D8E9749A120DA2802512,true,authorized corrected F411 candidate archive
research/icsec2026/extension/manuscript_candidate_f411_20260902_corrected/references.bib,research/icsec2026/archive/manuscripts/f411_candidate_corrected_20260902/references.bib,ARCHIVE,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,true,authorized corrected F411 candidate archive
research/icsec2026/extension/submission_candidate_20260902/SHA256SUMS.csv,research/icsec2026/archive/manuscripts/submission_candidate_20260902/SHA256SUMS.csv,ARCHIVE,1145,3A3B4543DBCC5E34F5DA69C80EFB94D5B9ED0659373D56D6ADC98F827EB8397E,3A3B4543DBCC5E34F5DA69C80EFB94D5B9ED0659373D56D6ADC98F827EB8397E,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/main.bbl,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.bbl,ARCHIVE,2462,309C235E5D7F55DC881375FABF5B67AD70AB766216879ED52211919A9D7CC8DB,309C235E5D7F55DC881375FABF5B67AD70AB766216879ED52211919A9D7CC8DB,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/main.log,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.log,ARCHIVE,27906,90C0D260904C5C5AAAF233A8C92FF2C8B3464FE66E49286596DD9E381994795E,90C0D260904C5C5AAAF233A8C92FF2C8B3464FE66E49286596DD9E381994795E,false,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/main.pdf,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.pdf,ARCHIVE,68688,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D,99E4180F4B172C1CC7BABFCF8BE92FCC5442B3868F7AAD1D32A13779849E765D,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/main.tex,research/icsec2026/archive/manuscripts/submission_candidate_20260902/main.tex,ARCHIVE,28343,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4,AA018D5E677D8C6ECAE93DEB33C068B01AC6050B5B57D47F303166BB750007B4,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/ANONYMITY_PROVENANCE_CLAIM_AUDIT.md,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/ANONYMITY_PROVENANCE_CLAIM_AUDIT.md,ARCHIVE,1728,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8,A17B6B949C42C58B69A2EB849DDAA9F83533EE9D7E2A183491AB190E848D51C8,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/RENDERED_PAGE_QA.md,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/RENDERED_PAGE_QA.md,ARCHIVE,1115,08EFA189B5666D5C5CFEB5C1E6E41A061B0A655A8FE32934D6F3CE45869B867A,08EFA189B5666D5C5CFEB5C1E6E41A061B0A655A8FE32934D6F3CE45869B867A,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/page-1.png,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-1.png,ARCHIVE,555084,6C786F502636E251022E05EE065AC6CB0805A202D6DBFCB2FA08D3527E076332,6C786F502636E251022E05EE065AC6CB0805A202D6DBFCB2FA08D3527E076332,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/page-2.png,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-2.png,ARCHIVE,454133,ECFA8BD877F59870932240E7FF7B5A80635E1745BC9BB717F6A97708339EA6CB,ECFA8BD877F59870932240E7FF7B5A80635E1745BC9BB717F6A97708339EA6CB,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/page-3.png,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-3.png,ARCHIVE,555780,248F25239C81CB05517DE9C2E69539C809A58ACCA27ACB00968CBB77367795C3,248F25239C81CB05517DE9C2E69539C809A58ACCA27ACB00968CBB77367795C3,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/page-4.png,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-4.png,ARCHIVE,550871,A80651BE7C5BB504660DF7989C8641C05008DC8C52DE8F034F658DDA3488A9B4,A80651BE7C5BB504660DF7989C8641C05008DC8C52DE8F034F658DDA3488A9B4,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/qa/page-5.png,research/icsec2026/archive/manuscripts/submission_candidate_20260902/qa/page-5.png,ARCHIVE,468454,18872DD25AB346DB49A5ABE0F48928163D64C4D6F5BC03560597FC3BEA3A1B53,18872DD25AB346DB49A5ABE0F48928163D64C4D6F5BC03560597FC3BEA3A1B53,true,authorized submission-candidate archive
research/icsec2026/extension/submission_candidate_20260902/references.bib,research/icsec2026/archive/manuscripts/submission_candidate_20260902/references.bib,ARCHIVE,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,true,authorized submission-candidate archive
research/icsec2026/extension/validate_f411_claim_correction.py,research/icsec2026/archive/manuscripts/tooling/validate_f411_claim_correction.py,ARCHIVE,11184,1306FBDE3A379BD5D9E6C836E5AD400A7F61907D448623B10F027A340BBEB370,1306FBDE3A379BD5D9E6C836E5AD400A7F61907D448623B10F027A340BBEB370,true,authorized path-specific historical validator archive
research/icsec2026/manuscript/ANONYMITY_CLAIM_AUDIT.md,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/ANONYMITY_CLAIM_AUDIT.md,ARCHIVE,5627,CEA0A2CD65C9DBDEDB70F6CA5309441399C61197171A7DE9FAB7D2D405A42C75,CEA0A2CD65C9DBDEDB70F6CA5309441399C61197171A7DE9FAB7D2D405A42C75,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/SCIENTIFIC_REVIEW_V2.md,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/SCIENTIFIC_REVIEW_V2.md,ARCHIVE,4710,1FE34EAB062B91E1FB5E9D7CD7D1567A02726843A2FFC9B1254752429E5DAB87,1FE34EAB062B91E1FB5E9D7CD7D1567A02726843A2FFC9B1254752429E5DAB87,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/SUBMISSION_REQUIREMENTS.md,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/SUBMISSION_REQUIREMENTS.md,ARCHIVE,3286,A6FBDC46EE45BF50EF783D31E0110C775791AEB5742D9D94DC1D3C7136F9DD79,A6FBDC46EE45BF50EF783D31E0110C775791AEB5742D9D94DC1D3C7136F9DD79,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/main.aux,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/main.aux,ARCHIVE,5292,5FD13EB2B358E078A2ED790144343707E7CEB612613CC118C2B9E67EA0EC6987,5FD13EB2B358E078A2ED790144343707E7CEB612613CC118C2B9E67EA0EC6987,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/main.bbl,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/main.bbl,ARCHIVE,2518,523964D8BEE39DC263EDDE956639C480201809DBB990ECAB62133B5C074A2C79,523964D8BEE39DC263EDDE956639C480201809DBB990ECAB62133B5C074A2C79,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/main.blg,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/main.blg,ARCHIVE,389,9BBCD0CC58244CC983E57A0269BB7407F43B193D469E56B010756ED6D888940F,9BBCD0CC58244CC983E57A0269BB7407F43B193D469E56B010756ED6D888940F,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/main.out,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/main.out,ARCHIVE,2877,E752739DBEDEDCB08F3A56A1341BAC19DA689EAA84805794563EE2AA1840626D,E752739DBEDEDCB08F3A56A1341BAC19DA689EAA84805794563EE2AA1840626D,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/main.pdf,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/main.pdf,ARCHIVE,61683,992A1C9AA41F4295BF7F97CA081D79A7DE2ABBB4B419B2A0B82144C1B50928DF,992A1C9AA41F4295BF7F97CA081D79A7DE2ABBB4B419B2A0B82144C1B50928DF,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/main.tex,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/main.tex,ARCHIVE,23246,401F269790498A62DE16801D606932741C2CE24FEDAD39AE70BF6D49880F2BC1,401F269790498A62DE16801D606932741C2CE24FEDAD39AE70BF6D49880F2BC1,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/RENDERED_PAGE_QA_V2.md,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/RENDERED_PAGE_QA_V2.md,ARCHIVE,1959,F7B8342283CF86D27417639C0133F96ADE6A06E7BD8163C898AC7547C7434DC5,F7B8342283CF86D27417639C0133F96ADE6A06E7BD8163C898AC7547C7434DC5,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/main-text.txt,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/main-text.txt,ARCHIVE,19066,F0E071149311DC03FADE4465D510B86DFDDBFD4069FFE7382AA07478B7E196C6,F0E071149311DC03FADE4465D510B86DFDDBFD4069FFE7382AA07478B7E196C6,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/page-1.png,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/page-1.png,ARCHIVE,540942,CAF8BCE3C43428205ADF61FACCEBB3565CFC07DB23256423B1EA5676AD3D37DE,CAF8BCE3C43428205ADF61FACCEBB3565CFC07DB23256423B1EA5676AD3D37DE,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/page-2.png,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/page-2.png,ARCHIVE,460914,1C147DFA992CE1F431370BED3AB80DF0E66C77F68CB93B28DBA34B90C7ACEAAB,1C147DFA992CE1F431370BED3AB80DF0E66C77F68CB93B28DBA34B90C7ACEAAB,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/page-3.png,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/page-3.png,ARCHIVE,541348,A9ACA2338BF65F761A8DEFA680C86EEAB22A3F7A0060122245F4EA05EE9EBB1D,A9ACA2338BF65F761A8DEFA680C86EEAB22A3F7A0060122245F4EA05EE9EBB1D,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/page-4.png,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/page-4.png,ARCHIVE,563644,4634D86445D1438489EF8E0429EAD666993757D4CF0990F121D32F8628574BC5,4634D86445D1438489EF8E0429EAD666993757D4CF0990F121D32F8628574BC5,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/pdfinfo.txt,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/pdfinfo.txt,ARCHIVE,660,C7D7E4F441BAED7EAAC940C626A31DEDCB56F472054BA69A63B793662D5BB7C4,C7D7E4F441BAED7EAAC940C626A31DEDCB56F472054BA69A63B793662D5BB7C4,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/qa/pdfinfo_v2.txt,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/qa/pdfinfo_v2.txt,ARCHIVE,667,1A2105052CD88999B5EC4B669916641C0F43E68177E2461A66A49BB5BC4D5ED4,1A2105052CD88999B5EC4B669916641C0F43E68177E2461A66A49BB5BC4D5ED4,true,authorized evaluated-baseline manuscript archive
research/icsec2026/manuscript/references.bib,research/icsec2026/archive/manuscripts/evaluated_baseline_20260830/references.bib,ARCHIVE,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00,true,authorized evaluated-baseline manuscript archive
